sample_id,description,category,l5x_path,predicted_bytes,actual_bytes,delta,delta_pct,controller_model,firmware_rev,date_tested,notes,error_count,warning_count,message_value,window_title
instr_xpy_n05000,"5000 rungs of XPY alone, shared fixed tag pool",logic_instr,samples/generated/logic/instr_xpy_n05000.L5X,589635,602944,13309,2.26,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - InstrXPY in instr_xpy_n05000.ACD [1756-L81E 35.11]*
randommix_00_n00609rungs_06types,"Random mix (6 instruction types, 609 total rungs): 92xDELETE, 166xTON, 63xDIV, 23xXIC, 131xABS, 134xLIM",logic_random_mix,samples/generated/logic/randommix_00_n00609rungs_06types.L5X,46156,64284,18128,39.28,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - RandomMix0 in randommix_00_n00609rungs_06types.ACD [1756-L81E 35.11]*
randommix_01_n00505rungs_05types,"Random mix (5 instruction types, 505 total rungs): 178xMUL, 92xNEQ, 31xAFI, 69xTON, 135xDELETE",logic_random_mix,samples/generated/logic/randommix_01_n00505rungs_05types.L5X,33596,51724,18128,53.96,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - RandomMix1 in randommix_01_n00505rungs_05types.ACD [1756-L81E 35.11]*
randommix_02_n00564rungs_05types,"Random mix (5 instruction types, 564 total rungs): 48xNEQ, 167xADD, 55xMOD, 96xXPY, 198xAFI",logic_random_mix,samples/generated/logic/randommix_02_n00564rungs_05types.L5X,31400,49528,18128,57.73,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - RandomMix2 in randommix_02_n00564rungs_05types.ACD [1756-L81E 35.11]*
randommix_03_n00724rungs_09types,"Random mix (9 instruction types, 724 total rungs): 53xDELETE, 60xMOV, 69xSSV, 91xCONCAT, 51xSTOD, 184xCLR, 36xOTE, 134xTOF, 46xNEQ",logic_random_mix,samples/generated/logic/randommix_03_n00724rungs_09types.L5X,42416,60544,18128,42.74,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - RandomMix3 in randommix_03_n00724rungs_09types.ACD [1756-L81E 35.11]*
randommix_04_n01019rungs_10types,"Random mix (10 instruction types, 1019 total rungs): 155xOTL, 18xLIM, 166xMUL, 14xLES, 147xMID, 167xCMP, 17xMOD, 45xXPY, 174xOTE, 116xDIV",logic_random_mix,samples/generated/logic/randommix_04_n01019rungs_10types.L5X,63836,81964,18128,28.4,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - RandomMix4 in randommix_04_n01019rungs_10types.ACD [1756-L81E 35.11]*
randommix_05_n27267rungs_23types,"Random mix (23 instruction types, 27267 total rungs): 1274xNOP, 1305xXIC, 1185xMOV, 338xGEQ, 666xAFI, 1126xMUL, 1801xGSV, 804xMVM, 1619xDELETE, 1584xTON, 1574xNEQ, 797xGRT, 958xMID, 938xXPY, 1336xDTOS, 414xLES, 1735xOTL, 670xRTO, 1753xXIO, 1410xONS, 1064xOTE, 1375xCONCAT, 1541xMOD",logic_random_mix,samples/generated/logic/randommix_05_n27267rungs_23types.L5X,1374952,1393080,18128,1.32,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - RandomMix5 in randommix_05_n27267rungs_23types.ACD [1756-L81E 35.11]*
randommix_06_n18542rungs_19types,"Random mix (19 instruction types, 18542 total rungs): 328xMVM, 1739xXIO, 465xRTO, 1548xABS, 1177xMEQ, 604xGRT, 908xOTU, 479xSSV, 171xCTU, 464xNOP, 1586xDELETE, 1909xLEQ, 1403xCMP, 1077xGSV, 321xGEQ, 630xTON, 1077xOTL, 1319xCONCAT, 1337xOTE",logic_random_mix,samples/generated/logic/randommix_06_n18542rungs_19types.L5X,1043696,1061824,18128,1.74,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - RandomMix6 in randommix_06_n18542rungs_19types.ACD [1756-L81E 35.11]*
randommix_07_n19811rungs_24types,"Random mix (24 instruction types, 19811 total rungs): 141xGEQ, 710xOTE, 423xDELETE, 1337xXIC, 1117xDTOS, 326xOTL, 907xAFI, 518xNOP, 234xADD, 978xCMP, 713xLEQ, 177xONS, 208xCPT, 420xDIV, 1895xSUB, 1140xRES, 150xMVM, 1803xGSV, 148xTON, 1256xCTU, 1945xOTU, 1393xCLR, 690xXPY, 1182xMOD",logic_random_mix,samples/generated/logic/randommix_07_n19811rungs_24types.L5X,963272,981400,18128,1.88,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - RandomMix7 in randommix_07_n19811rungs_24types.ACD [1756-L81E 35.11]*
taskoverhead_n02tasks,"2 total Tasks (1 Continuous + 1 Periodic), each extra Task's Program has only a single NOP rung -- isolates per-Task scaffolding cost from logic content",logic_instr,samples/generated/logic/taskoverhead_n02tasks.L5X,0,19600,19600,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - TaskOverheadN1 in taskoverhead_n02tasks.ACD [1756-L81E 35.11]*
taskoverhead_n03tasks,"3 total Tasks (1 Continuous + 2 Periodic), each extra Task's Program has only a single NOP rung -- isolates per-Task scaffolding cost from logic content",logic_instr,samples/generated/logic/taskoverhead_n03tasks.L5X,0,21072,21072,,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - TaskOverheadN2 in taskoverhead_n03tasks.ACD [1756-L81E 35.11]*
typesweep_add_dint_n01000,1000 rungs of ADD with DINT operands,logic_instr,samples/generated/logic/typesweep_add_dint_n01000.L5X,545,61592,61047,11201.28,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - ADDDINT in typesweep_add_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_add_int_n01000,1000 rungs of ADD with INT operands,logic_instr,samples/generated/logic/typesweep_add_int_n01000.L5X,545,217592,217047,39825.14,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - ADDINT in typesweep_add_int_n01000.ACD [1756-L81E 35.11]*
typesweep_add_lint_n01000,1000 rungs of ADD with LINT operands,logic_instr,samples/generated/logic/typesweep_add_lint_n01000.L5X,545,61592,61047,11201.28,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - ADDLINT in typesweep_add_lint_n01000.ACD [1756-L81E 35.11]*
typesweep_add_real_n01000,1000 rungs of ADD with REAL operands,logic_instr,samples/generated/logic/typesweep_add_real_n01000.L5X,545,77592,77047,14137.06,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - ADDREAL in typesweep_add_real_n01000.ACD [1756-L81E 35.11]*
typesweep_add_sint_n01000,1000 rungs of ADD with SINT operands,logic_instr,samples/generated/logic/typesweep_add_sint_n01000.L5X,545,193592,193047,35421.47,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - ADDSINT in typesweep_add_sint_n01000.ACD [1756-L81E 35.11]*
typesweep_cpt_dint_n01000,"1000 rungs of CPT, all-DINT expression",logic_instr,samples/generated/logic/typesweep_cpt_dint_n01000.L5X,545,209592,209047,38357.25,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - CPTDintExpr in typesweep_cpt_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_cpt_real_n01000,"1000 rungs of CPT, all-REAL expression",logic_instr,samples/generated/logic/typesweep_cpt_real_n01000.L5X,545,265592,265047,48632.48,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - CPTRealExpr in typesweep_cpt_real_n01000.ACD [1756-L81E 35.11]*
typesweep_div_dint_n01000,1000 rungs of DIV with DINT operands,logic_instr,samples/generated/logic/typesweep_div_dint_n01000.L5X,545,77592,77047,14137.06,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - DIVDINT in typesweep_div_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_div_int_n01000,1000 rungs of DIV with INT operands,logic_instr,samples/generated/logic/typesweep_div_int_n01000.L5X,545,233592,233047,42760.92,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - DIVINT in typesweep_div_int_n01000.ACD [1756-L81E 35.11]*
typesweep_div_lint_n01000,1000 rungs of DIV with LINT operands,logic_instr,samples/generated/logic/typesweep_div_lint_n01000.L5X,545,77592,77047,14137.06,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - DIVLINT in typesweep_div_lint_n01000.ACD [1756-L81E 35.11]*
typesweep_div_real_n01000,1000 rungs of DIV with REAL operands,logic_instr,samples/generated/logic/typesweep_div_real_n01000.L5X,545,77592,77047,14137.06,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - DIVREAL in typesweep_div_real_n01000.ACD [1756-L81E 35.11]*
typesweep_div_sint_n01000,1000 rungs of DIV with SINT operands,logic_instr,samples/generated/logic/typesweep_div_sint_n01000.L5X,545,209592,209047,38357.25,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - DIVSINT in typesweep_div_sint_n01000.ACD [1756-L81E 35.11]*
typesweep_equ_dint_n01000,1000 rungs of EQU with DINT operands,logic_instr,samples/generated/logic/typesweep_equ_dint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - EQUDINT in typesweep_equ_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_equ_int_n01000,1000 rungs of EQU with INT operands,logic_instr,samples/generated/logic/typesweep_equ_int_n01000.L5X,545,169592,169047,31017.8,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - EQUINT in typesweep_equ_int_n01000.ACD [1756-L81E 35.11]*
typesweep_equ_lint_n01000,1000 rungs of EQU with LINT operands,logic_instr,samples/generated/logic/typesweep_equ_lint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - EQULINT in typesweep_equ_lint_n01000.ACD [1756-L81E 35.11]*
typesweep_equ_real_n01000,1000 rungs of EQU with REAL operands,logic_instr,samples/generated/logic/typesweep_equ_real_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - EQUREAL in typesweep_equ_real_n01000.ACD [1756-L81E 35.11]*
typesweep_equ_sint_n01000,1000 rungs of EQU with SINT operands,logic_instr,samples/generated/logic/typesweep_equ_sint_n01000.L5X,545,145592,145047,26614.13,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - EQUSINT in typesweep_equ_sint_n01000.ACD [1756-L81E 35.11]*
typesweep_equ_string_n01000,1000 rungs of EQU with STRING operands (vs numeric types above),logic_instr,samples/generated/logic/typesweep_equ_string_n01000.L5X,545,109592,109047,20008.62,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - EQUString in typesweep_equ_string_n01000.ACD [1756-L81E 35.11]*
typesweep_geq_dint_n01000,1000 rungs of GEQ with DINT operands,logic_instr,samples/generated/logic/typesweep_geq_dint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - GEQDINT in typesweep_geq_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_geq_int_n01000,1000 rungs of GEQ with INT operands,logic_instr,samples/generated/logic/typesweep_geq_int_n01000.L5X,545,169592,169047,31017.8,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - GEQINT in typesweep_geq_int_n01000.ACD [1756-L81E 35.11]*
typesweep_geq_lint_n01000,1000 rungs of GEQ with LINT operands,logic_instr,samples/generated/logic/typesweep_geq_lint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - GEQLINT in typesweep_geq_lint_n01000.ACD [1756-L81E 35.11]*
typesweep_geq_real_n01000,1000 rungs of GEQ with REAL operands,logic_instr,samples/generated/logic/typesweep_geq_real_n01000.L5X,545,73592,73047,13403.12,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - GEQREAL in typesweep_geq_real_n01000.ACD [1756-L81E 35.11]*
typesweep_geq_sint_n01000,1000 rungs of GEQ with SINT operands,logic_instr,samples/generated/logic/typesweep_geq_sint_n01000.L5X,545,145592,145047,26614.13,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - GEQSINT in typesweep_geq_sint_n01000.ACD [1756-L81E 35.11]*
typesweep_grt_dint_n01000,1000 rungs of GRT with DINT operands,logic_instr,samples/generated/logic/typesweep_grt_dint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - GRTDINT in typesweep_grt_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_grt_int_n01000,1000 rungs of GRT with INT operands,logic_instr,samples/generated/logic/typesweep_grt_int_n01000.L5X,545,169592,169047,31017.8,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - GRTINT in typesweep_grt_int_n01000.ACD [1756-L81E 35.11]*
typesweep_grt_lint_n01000,1000 rungs of GRT with LINT operands,logic_instr,samples/generated/logic/typesweep_grt_lint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - GRTLINT in typesweep_grt_lint_n01000.ACD [1756-L81E 35.11]*
typesweep_grt_real_n01000,1000 rungs of GRT with REAL operands,logic_instr,samples/generated/logic/typesweep_grt_real_n01000.L5X,545,73592,73047,13403.12,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - GRTREAL in typesweep_grt_real_n01000.ACD [1756-L81E 35.11]*
typesweep_grt_sint_n01000,1000 rungs of GRT with SINT operands,logic_instr,samples/generated/logic/typesweep_grt_sint_n01000.L5X,545,145592,145047,26614.13,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - GRTSINT in typesweep_grt_sint_n01000.ACD [1756-L81E 35.11]*
typesweep_leq_dint_n01000,1000 rungs of LEQ with DINT operands,logic_instr,samples/generated/logic/typesweep_leq_dint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LEQDINT in typesweep_leq_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_leq_int_n01000,1000 rungs of LEQ with INT operands,logic_instr,samples/generated/logic/typesweep_leq_int_n01000.L5X,545,169592,169047,31017.8,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LEQINT in typesweep_leq_int_n01000.ACD [1756-L81E 35.11]*
typesweep_leq_lint_n01000,1000 rungs of LEQ with LINT operands,logic_instr,samples/generated/logic/typesweep_leq_lint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LEQLINT in typesweep_leq_lint_n01000.ACD [1756-L81E 35.11]*
typesweep_leq_real_n01000,1000 rungs of LEQ with REAL operands,logic_instr,samples/generated/logic/typesweep_leq_real_n01000.L5X,545,73592,73047,13403.12,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LEQREAL in typesweep_leq_real_n01000.ACD [1756-L81E 35.11]*
typesweep_leq_sint_n01000,1000 rungs of LEQ with SINT operands,logic_instr,samples/generated/logic/typesweep_leq_sint_n01000.L5X,545,145592,145047,26614.13,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LEQSINT in typesweep_leq_sint_n01000.ACD [1756-L81E 35.11]*
typesweep_les_dint_n01000,1000 rungs of LES with DINT operands,logic_instr,samples/generated/logic/typesweep_les_dint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LESDINT in typesweep_les_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_les_int_n01000,1000 rungs of LES with INT operands,logic_instr,samples/generated/logic/typesweep_les_int_n01000.L5X,545,169592,169047,31017.8,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LESINT in typesweep_les_int_n01000.ACD [1756-L81E 35.11]*
typesweep_les_lint_n01000,1000 rungs of LES with LINT operands,logic_instr,samples/generated/logic/typesweep_les_lint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LESLINT in typesweep_les_lint_n01000.ACD [1756-L81E 35.11]*
typesweep_les_real_n01000,1000 rungs of LES with REAL operands,logic_instr,samples/generated/logic/typesweep_les_real_n01000.L5X,545,73592,73047,13403.12,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LESREAL in typesweep_les_real_n01000.ACD [1756-L81E 35.11]*
typesweep_les_sint_n01000,1000 rungs of LES with SINT operands,logic_instr,samples/generated/logic/typesweep_les_sint_n01000.L5X,545,145592,145047,26614.13,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LESSINT in typesweep_les_sint_n01000.ACD [1756-L81E 35.11]*
typesweep_lim_dint_n01000,1000 rungs of LIM with DINT operands,logic_instr,samples/generated/logic/typesweep_lim_dint_n01000.L5X,545,89592,89047,16338.9,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LIMDINT in typesweep_lim_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_lim_int_n01000,1000 rungs of LIM with INT operands,logic_instr,samples/generated/logic/typesweep_lim_int_n01000.L5X,545,253592,253047,46430.64,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LIMINT in typesweep_lim_int_n01000.ACD [1756-L81E 35.11]*
typesweep_lim_lint_n01000,1000 rungs of LIM with LINT operands,logic_instr,samples/generated/logic/typesweep_lim_lint_n01000.L5X,545,89592,89047,16338.9,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LIMLINT in typesweep_lim_lint_n01000.ACD [1756-L81E 35.11]*
typesweep_lim_real_n01000,1000 rungs of LIM with REAL operands,logic_instr,samples/generated/logic/typesweep_lim_real_n01000.L5X,545,81592,81047,14871.01,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LIMREAL in typesweep_lim_real_n01000.ACD [1756-L81E 35.11]*
typesweep_lim_sint_n01000,1000 rungs of LIM with SINT operands,logic_instr,samples/generated/logic/typesweep_lim_sint_n01000.L5X,545,217592,217047,39825.14,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - LIMSINT in typesweep_lim_sint_n01000.ACD [1756-L81E 35.11]*
typesweep_mod_dint_n01000,1000 rungs of MOD with DINT operands,logic_instr,samples/generated/logic/typesweep_mod_dint_n01000.L5X,545,77592,77047,14137.06,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MODDINT in typesweep_mod_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_mod_int_n01000,1000 rungs of MOD with INT operands,logic_instr,samples/generated/logic/typesweep_mod_int_n01000.L5X,545,233592,233047,42760.92,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MODINT in typesweep_mod_int_n01000.ACD [1756-L81E 35.11]*
typesweep_mod_lint_n01000,1000 rungs of MOD with LINT operands,logic_instr,samples/generated/logic/typesweep_mod_lint_n01000.L5X,545,77592,77047,14137.06,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MODLINT in typesweep_mod_lint_n01000.ACD [1756-L81E 35.11]*
typesweep_mod_real_n01000,1000 rungs of MOD with REAL operands,logic_instr,samples/generated/logic/typesweep_mod_real_n01000.L5X,545,77592,77047,14137.06,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MODREAL in typesweep_mod_real_n01000.ACD [1756-L81E 35.11]*
typesweep_mod_sint_n01000,1000 rungs of MOD with SINT operands,logic_instr,samples/generated/logic/typesweep_mod_sint_n01000.L5X,545,209592,209047,38357.25,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MODSINT in typesweep_mod_sint_n01000.ACD [1756-L81E 35.11]*
typesweep_mov_dint_n01000,1000 rungs of MOV with DINT operands,logic_instr,samples/generated/logic/typesweep_mov_dint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MOVDINT in typesweep_mov_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_mov_int_n01000,1000 rungs of MOV with INT operands,logic_instr,samples/generated/logic/typesweep_mov_int_n01000.L5X,545,161592,161047,29549.91,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MOVINT in typesweep_mov_int_n01000.ACD [1756-L81E 35.11]*
typesweep_mov_lint_n01000,1000 rungs of MOV with LINT operands,logic_instr,samples/generated/logic/typesweep_mov_lint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MOVLINT in typesweep_mov_lint_n01000.ACD [1756-L81E 35.11]*
typesweep_mov_real_n01000,1000 rungs of MOV with REAL operands,logic_instr,samples/generated/logic/typesweep_mov_real_n01000.L5X,545,81592,81047,14871.01,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MOVREAL in typesweep_mov_real_n01000.ACD [1756-L81E 35.11]*
typesweep_mov_sint_n01000,1000 rungs of MOV with SINT operands,logic_instr,samples/generated/logic/typesweep_mov_sint_n01000.L5X,545,149592,149047,27348.07,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MOVSINT in typesweep_mov_sint_n01000.ACD [1756-L81E 35.11]*
typesweep_mul_dint_n01000,1000 rungs of MUL with DINT operands,logic_instr,samples/generated/logic/typesweep_mul_dint_n01000.L5X,545,77592,77047,14137.06,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MULDINT in typesweep_mul_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_mul_int_n01000,1000 rungs of MUL with INT operands,logic_instr,samples/generated/logic/typesweep_mul_int_n01000.L5X,545,233592,233047,42760.92,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MULINT in typesweep_mul_int_n01000.ACD [1756-L81E 35.11]*
typesweep_mul_lint_n01000,1000 rungs of MUL with LINT operands,logic_instr,samples/generated/logic/typesweep_mul_lint_n01000.L5X,545,77592,77047,14137.06,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MULLINT in typesweep_mul_lint_n01000.ACD [1756-L81E 35.11]*
typesweep_mul_real_n01000,1000 rungs of MUL with REAL operands,logic_instr,samples/generated/logic/typesweep_mul_real_n01000.L5X,545,77592,77047,14137.06,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MULREAL in typesweep_mul_real_n01000.ACD [1756-L81E 35.11]*
typesweep_mul_sint_n01000,1000 rungs of MUL with SINT operands,logic_instr,samples/generated/logic/typesweep_mul_sint_n01000.L5X,545,209592,209047,38357.25,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - MULSINT in typesweep_mul_sint_n01000.ACD [1756-L81E 35.11]*
typesweep_neq_dint_n01000,1000 rungs of NEQ with DINT operands,logic_instr,samples/generated/logic/typesweep_neq_dint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - NEQDINT in typesweep_neq_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_neq_int_n01000,1000 rungs of NEQ with INT operands,logic_instr,samples/generated/logic/typesweep_neq_int_n01000.L5X,545,169592,169047,31017.8,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - NEQINT in typesweep_neq_int_n01000.ACD [1756-L81E 35.11]*
typesweep_neq_lint_n01000,1000 rungs of NEQ with LINT operands,logic_instr,samples/generated/logic/typesweep_neq_lint_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - NEQLINT in typesweep_neq_lint_n01000.ACD [1756-L81E 35.11]*
typesweep_neq_real_n01000,1000 rungs of NEQ with REAL operands,logic_instr,samples/generated/logic/typesweep_neq_real_n01000.L5X,545,57592,57047,10467.34,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - NEQREAL in typesweep_neq_real_n01000.ACD [1756-L81E 35.11]*
typesweep_neq_sint_n01000,1000 rungs of NEQ with SINT operands,logic_instr,samples/generated/logic/typesweep_neq_sint_n01000.L5X,545,145592,145047,26614.13,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - NEQSINT in typesweep_neq_sint_n01000.ACD [1756-L81E 35.11]*
typesweep_neq_string_n01000,1000 rungs of NEQ with STRING operands (vs numeric types above),logic_instr,samples/generated/logic/typesweep_neq_string_n01000.L5X,545,109592,109047,20008.62,5069-L306ER,35.11,2026-08-22,,0,5,0,Logix Designer - NEQString in typesweep_neq_string_n01000.ACD [1756-L81E 35.11]*
typesweep_sub_dint_n01000,1000 rungs of SUB with DINT operands,logic_instr,samples/generated/logic/typesweep_sub_dint_n01000.L5X,545,61592,61047,11201.28,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - SUBDINT in typesweep_sub_dint_n01000.ACD [1756-L81E 35.11]*
typesweep_sub_int_n01000,1000 rungs of SUB with INT operands,logic_instr,samples/generated/logic/typesweep_sub_int_n01000.L5X,545,217592,217047,39825.14,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - SUBINT in typesweep_sub_int_n01000.ACD [1756-L81E 35.11]*
typesweep_sub_lint_n01000,1000 rungs of SUB with LINT operands,logic_instr,samples/generated/logic/typesweep_sub_lint_n01000.L5X,545,61592,61047,11201.28,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - SUBLINT in typesweep_sub_lint_n01000.ACD [1756-L81E 35.11]*
typesweep_sub_real_n01000,1000 rungs of SUB with REAL operands,logic_instr,samples/generated/logic/typesweep_sub_real_n01000.L5X,545,77592,77047,14137.06,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - SUBREAL in typesweep_sub_real_n01000.ACD [1756-L81E 35.11]*
typesweep_sub_sint_n01000,1000 rungs of SUB with SINT operands,logic_instr,samples/generated/logic/typesweep_sub_sint_n01000.L5X,545,193592,193047,35421.47,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - SUBSINT in typesweep_sub_sint_n01000.ACD [1756-L81E 35.11]*
xic_ote_1000_comment100,"1000 rungs of 'XIC(In{i})OTE(Out{i});', comment_len=100",logic_bit,samples/generated/logic/xic_ote_1000_comment100.L5X,200816,214112,13296,6.62,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - xic_ote_1000_comment100 [1756-L81E 35.11]*
xic_ote_1000_nocomment,"1000 rungs of 'XIC(In{i})OTE(Out{i});', comment_len=0",logic_bit,samples/generated/logic/xic_ote_1000_nocomment.L5X,200816,214112,13296,6.62,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - xic_ote_1000_nocomment [1756-L81E 35.11]*
xprogref_singleprog_alias_n01000,"1000 rungs of XIC/OTE, single program, referencing a Controller-scoped global via a Local alias",logic_instr,samples/generated/logic/xprogref_singleprog_alias_n01000.L5X,8,38360,38352,479400,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - XProgRefSingle in xprogref_singleprog_alias_n01000.ACD [1756-L81E 35.11]*
xprogref_twoprog_shared_alias_n01000,"Two programs, each 1000 rungs of XIC/OTE via its own Local alias to the SAME Controller-scoped global -- the real cross-program-sharing pattern, vs xprogref_singleprog_alias baseline",logic_instr,samples/generated/logic/xprogref_twoprog_shared_alias_n01000.L5X,12,59252,59240,493666.67,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - XProgRefTwo in xprogref_twoprog_shared_alias_n01000.ACD [1756-L81E 35.11]*
large_mixed_1000tags_arrays,"Realistic mix v2: 200x DINT[10]/BOOL[32]/REAL[10] array tags + 400x 3-member UDT = 1000 tags, no logic",mixed,samples/generated/mixed/large_mixed_1000tags_arrays.L5X,20400,135200,114800,562.75,5069-L306ER,35.11,2026-08-22,,0,0,0,Logix Designer - LargeMixed1000b in large_mixed_1000tags_arrays.ACD [1756-L81E 35.11]*
